layer,head,fact_block,position,distance,evals,qk_passes,scored,families,frequency,strength_first,strength_last
14,7,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,7,test,test_other,previous,2136,0,0,0,0.0,,
14,7,test,test_other,self,2136,0,0,0,0.0,,
14,8,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,8,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,8,demo,demo,previous,8544,0,0,0,0.0,,
14,8,demo,demo,self,8544,0,0,0,0.0,,
14,8,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,8,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,8,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,8,test,test_other,previous,2136,0,0,0,0.0,,
14,8,test,test_other,self,2136,0,0,0,0.0,,
14,9,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,9,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,9,demo,demo,previous,8544,0,0,0,0.0,,
14,9,demo,demo,self,8544,0,0,0,0.0,,
14,9,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,9,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,9,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,9,test,test_other,previous,2136,0,0,0,0.0,,
14,9,test,test_other,self,2136,0,0,0,0.0,,
14,10,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,10,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,10,demo,demo,previous,8544,1536,1536,85,0.1797752808988764,0.02598973556511434,0.04650134806790618
14,10,demo,demo,self,8544,0,0,0,0.0,,
14,10,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,10,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,10,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,10,test,test_other,previous,2136,323,323,78,0.15121722846441948,0.008822209159584121,0.013742711885065503
14,10,test,test_other,self,2136,5,5,4,0.0023408239700374533,0.012472247984260321,0.0315896576968953
14,11,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,11,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,11,demo,demo,previous,8544,0,0,0,0.0,,
14,11,demo,demo,self,8544,0,0,0,0.0,,
14,11,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,11,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,11,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,11,test,test_other,previous,2136,0,0,0,0.0,,
14,11,test,test_other,self,2136,0,0,0,0.0,,
14,12,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,12,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,12,demo,demo,previous,8544,0,0,0,0.0,,
14,12,demo,demo,self,8544,0,0,0,0.0,,
14,12,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,12,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,12,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,12,test,test_other,previous,2136,0,0,0,0.0,,
14,12,test,test_other,self,2136,0,0,0,0.0,,
14,13,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,13,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,13,demo,demo,previous,8544,0,0,0,0.0,,
14,13,demo,demo,self,8544,0,0,0,0.0,,
14,13,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,13,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,13,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,13,test,test_other,previous,2136,0,0,0,0.0,,
14,13,test,test_other,self,2136,0,0,0,0.0,,
14,14,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,14,demo,demo,distance_ge_2,1000158,66,66,11,6.598957364736372e-05,0.00231847350457401,0.0
14,14,demo,demo,previous,8544,0,0,0,0.0,,
14,14,demo,demo,self,8544,0,0,0,0.0,,
14,14,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,14,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,14,test,test_other,distance_ge_2,57551,79,79,41,0.0013726955222324547,0.016011334161784005,0.008385675714669538
14,14,test,test_other,previous,2136,0,0,0,0.0,,
14,14,test,test_other,self,2136,0,0,0,0.0,,
14,15,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,15,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,15,demo,demo,previous,8544,0,0,0,0.0,,
14,15,demo,demo,self,8544,0,0,0,0.0,,
14,15,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,15,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,15,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,15,test,test_other,previous,2136,0,0,0,0.0,,
14,15,test,test_other,self,2136,0,0,0,0.0,,
14,16,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,16,demo,demo,distance_ge_2,1000158,2706,2706,88,0.0027055725195419124,0.018186945763054522,0.03463670212411682
14,16,demo,demo,previous,8544,0,0,0,0.0,,
14,16,demo,demo,self,8544,24,24,4,0.0028089887640449437,0.0,0.03830846888013184
14,16,demo,test_other,distance_ge_2,451008,240,240,63,0.0005321413367390379,0.010162341485071617,0.013104747125180439
14,16,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,16,test,test_other,distance_ge_2,57551,547,547,89,0.009504613299508262,0.008481814292951409,0.014505702293081247
14,16,test,test_other,previous,2136,0,0,0,0.0,,
14,16,test,test_other,self,2136,5,5,4,0.0023408239700374533,0.012499435991048812,0.028544810973107813
14,17,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,17,demo,demo,distance_ge_2,1000158,6,6,1,5.999052149760338e-06,0.04198738932609558,0.0561177060008049
14,17,demo,demo,previous,8544,6,6,1,0.0007022471910112359,0.02815365418791771,0.0
14,17,demo,demo,self,8544,18,18,3,0.002106741573033708,0.1622919738292694,0.7270517945289612
14,17,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,17,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,17,test,test_other,distance_ge_2,57551,1,1,1,1.737589268648677e-05,0.014781150966882706,0.060485370457172394
14,17,test,test_other,previous,2136,0,0,0,0.0,,
14,17,test,test_other,self,2136,0,0,0,0.0,,
14,18,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,18,demo,demo,distance_ge_2,1000158,30,30,5,2.999526074880169e-05,0.007440837472677231,0.05926625952124596
14,18,demo,demo,previous,8544,0,0,0,0.0,,
14,18,demo,demo,self,8544,18,18,3,0.002106741573033708,0.0,0.0
14,18,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,18,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,18,test,test_other,distance_ge_2,57551,31,31,18,0.0005386526732810898,0.01167426130644256,0.00908581882474884
14,18,test,test_other,previous,2136,2,2,1,0.0009363295880149813,0.04068939760327339,0.0
14,18,test,test_other,self,2136,1,1,1,0.00046816479400749064,0.026906361803412437,0.0
14,19,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,19,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,19,demo,demo,previous,8544,0,0,0,0.0,,
14,19,demo,demo,self,8544,0,0,0,0.0,,
14,19,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,19,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,19,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,19,test,test_other,previous,2136,0,0,0,0.0,,
14,19,test,test_other,self,2136,0,0,0,0.0,,
14,20,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,20,demo,demo,distance_ge_2,1000158,12,12,2,1.1998104299520676e-05,0.0,0.0
14,20,demo,demo,previous,8544,0,0,0,0.0,,
14,20,demo,demo,self,8544,0,0,0,0.0,,
14,20,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,20,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,20,test,test_other,distance_ge_2,57551,1,1,1,1.737589268648677e-05,0.0,0.0
14,20,test,test_other,previous,2136,0,0,0,0.0,,
14,20,test,test_other,self,2136,0,0,0,0.0,,
14,21,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,21,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,21,demo,demo,previous,8544,0,0,0,0.0,,
14,21,demo,demo,self,8544,0,0,0,0.0,,
14,21,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,21,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,21,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,21,test,test_other,previous,2136,0,0,0,0.0,,
14,21,test,test_other,self,2136,0,0,0,0.0,,
14,22,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,22,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,22,demo,demo,previous,8544,0,0,0,0.0,,
14,22,demo,demo,self,8544,7224,7224,89,0.8455056179775281,0.02296241424413417,0.025874836230792356
14,22,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,22,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,22,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,22,test,test_other,previous,2136,0,0,0,0.0,,
14,22,test,test_other,self,2136,1980,1980,89,0.9269662921348315,0.011179601919329889,0.015079842666678318
14,23,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,23,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,23,demo,demo,previous,8544,0,0,0,0.0,,
14,23,demo,demo,self,8544,7398,7398,89,0.8658707865168539,0.03498249046576954,0.008580583864607715
14,23,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,23,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,23,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,23,test,test_other,previous,2136,0,0,0,0.0,,
14,23,test,test_other,self,2136,1932,1932,89,0.9044943820224719,0.016258964929863923,0.004203433826876876
14,24,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,24,demo,demo,distance_ge_2,1000158,6,6,1,5.999052149760338e-06,0.0,0.033567462116479874
14,24,demo,demo,previous,8544,0,0,0,0.0,,
14,24,demo,demo,self,8544,0,0,0,0.0,,
14,24,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,24,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,24,test,test_other,distance_ge_2,57551,13,13,9,0.00022588660492432798,0.01467832808311169,0.013525710441172123
14,24,test,test_other,previous,2136,0,0,0,0.0,,
14,24,test,test_other,self,2136,0,0,0,0.0,,
14,25,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,25,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,25,demo,demo,previous,8544,0,0,0,0.0,,
14,25,demo,demo,self,8544,6588,6588,89,0.7710674157303371,0.030606454599689102,0.03641514927952598
14,25,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,25,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,25,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,25,test,test_other,previous,2136,0,0,0,0.0,,
14,25,test,test_other,self,2136,1963,1963,89,0.9190074906367042,0.009758174889141569,0.016610758638182184
14,26,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,26,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,26,demo,demo,previous,8544,6,6,1,0.0007022471910112359,0.0005912455962970853,0.052278414368629456
14,26,demo,demo,self,8544,0,0,0,0.0,,
14,26,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,26,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,26,test,test_other,distance_ge_2,57551,1,1,1,1.737589268648677e-05,0.015218005515635014,0.0
14,26,test,test_other,previous,2136,8,8,7,0.003745318352059925,0.01226521423086524,0.029779486008919775
14,26,test,test_other,self,2136,27,27,13,0.012640449438202247,0.01057224386345802,0.01407317701658165
14,27,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,27,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,27,demo,demo,previous,8544,60,60,10,0.007022471910112359,0.015072005987167358,0.0
14,27,demo,demo,self,8544,0,0,0,0.0,,
14,27,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,27,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,27,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,27,test,test_other,previous,2136,0,0,0,0.0,,
14,27,test,test_other,self,2136,0,0,0,0.0,,
14,28,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,28,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,28,demo,demo,previous,8544,0,0,0,0.0,,
14,28,demo,demo,self,8544,0,0,0,0.0,,
14,28,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,28,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,28,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,28,test,test_other,previous,2136,0,0,0,0.0,,
14,28,test,test_other,self,2136,0,0,0,0.0,,
14,29,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,29,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,29,demo,demo,previous,8544,0,0,0,0.0,,
14,29,demo,demo,self,8544,0,0,0,0.0,,
14,29,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,29,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,29,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,29,test,test_other,previous,2136,0,0,0,0.0,,
14,29,test,test_other,self,2136,0,0,0,0.0,,
14,30,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,30,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,30,demo,demo,previous,8544,0,0,0,0.0,,
14,30,demo,demo,self,8544,0,0,0,0.0,,
14,30,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,30,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,30,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,30,test,test_other,previous,2136,0,0,0,0.0,,
14,30,test,test_other,self,2136,0,0,0,0.0,,
14,31,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
14,31,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
14,31,demo,demo,previous,8544,0,0,0,0.0,,
14,31,demo,demo,self,8544,0,0,0,0.0,,
14,31,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
14,31,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
14,31,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
14,31,test,test_other,previous,2136,0,0,0,0.0,,
14,31,test,test_other,self,2136,0,0,0,0.0,,
15,0,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,0,demo,demo,distance_ge_2,1000158,1266,1266,79,0.0012658000035994314,0.033377014211656515,0.06408537725418126
15,0,demo,demo,previous,8544,0,0,0,0.0,,
15,0,demo,demo,self,8544,0,0,0,0.0,,
15,0,demo,test_other,distance_ge_2,451008,212,212,56,0.00047005818078615013,0.01158780674491284,0.022118246614414635
15,0,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,0,test,test_other,distance_ge_2,57551,23,23,15,0.00039964553178919565,0.006685845932224765,0.019971572107865737
15,0,test,test_other,previous,2136,0,0,0,0.0,,
15,0,test,test_other,self,2136,0,0,0,0.0,,
15,1,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,1,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
15,1,demo,demo,previous,8544,0,0,0,0.0,,
15,1,demo,demo,self,8544,0,0,0,0.0,,
15,1,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,1,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,1,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
15,1,test,test_other,previous,2136,0,0,0,0.0,,
15,1,test,test_other,self,2136,0,0,0,0.0,,
15,2,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,2,demo,demo,distance_ge_2,1000158,510,510,55,0.0005099194327296287,0.02329178231393955,0.015061982903702587
15,2,demo,demo,previous,8544,0,0,0,0.0,,
15,2,demo,demo,self,8544,0,0,0,0.0,,
15,2,demo,test_other,distance_ge_2,451008,189,189,43,0.00041906130268199235,0.017562409067371238,0.013727457749795306
15,2,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,2,test,test_other,distance_ge_2,57551,242,242,72,0.004204966030129798,0.012792115417705495,0.00977224114227614
15,2,test,test_other,previous,2136,0,0,0,0.0,,
15,2,test,test_other,self,2136,0,0,0,0.0,,
15,3,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,3,demo,demo,distance_ge_2,1000158,450,450,53,0.0004499289112320253,0.027365983575065103,0.034320217589977095
15,3,demo,demo,previous,8544,0,0,0,0.0,,
15,3,demo,demo,self,8544,0,0,0,0.0,,
15,3,demo,test_other,distance_ge_2,451008,3,3,1,6.651766709237974e-06,0.0,0.06798627972602844
15,3,test,answer_prediction,distance_ge_2,2136,1,1,1,0.00046816479400749064,0.0,0.0
15,3,test,test_other,distance_ge_2,57551,76,76,37,0.0013205678441729944,0.010875322431705794,0.014375473918335047
15,3,test,test_other,previous,2136,0,0,0,0.0,,
15,3,test,test_other,self,2136,18,18,11,0.008426966292134831,0.02324643718182213,0.015753240272816684
15,4,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,4,demo,demo,distance_ge_2,1000158,12,12,2,1.1998104299520676e-05,0.0916978269815445,0.02041911706328392
15,4,demo,demo,previous,8544,0,0,0,0.0,,
15,4,demo,demo,self,8544,0,0,0,0.0,,
15,4,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,4,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,4,test,test_other,distance_ge_2,57551,2,2,2,3.475178537297354e-05,0.01978726452216506,0.03358147293329239
15,4,test,test_other,previous,2136,0,0,0,0.0,,
15,4,test,test_other,self,2136,0,0,0,0.0,,
15,5,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,5,demo,demo,distance_ge_2,1000158,12,12,2,1.1998104299520676e-05,0.0013901694910600781,0.05812580697238445
15,5,demo,demo,previous,8544,0,0,0,0.0,,
15,5,demo,demo,self,8544,0,0,0,0.0,,
15,5,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,5,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,5,test,test_other,distance_ge_2,57551,5,5,3,8.687946343243385e-05,0.0031407286878675222,0.01835092678666115
15,5,test,test_other,previous,2136,0,0,0,0.0,,
15,5,test,test_other,self,2136,0,0,0,0.0,,
15,6,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,6,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
15,6,demo,demo,previous,8544,0,0,0,0.0,,
15,6,demo,demo,self,8544,0,0,0,0.0,,
15,6,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,6,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,6,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
15,6,test,test_other,previous,2136,0,0,0,0.0,,
15,6,test,test_other,self,2136,0,0,0,0.0,,
15,7,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,7,demo,demo,distance_ge_2,1000158,30,30,3,2.999526074880169e-05,0.00839950256049633,0.057089516520500184
15,7,demo,demo,previous,8544,0,0,0,0.0,,
15,7,demo,demo,self,8544,0,0,0,0.0,,
15,7,demo,test_other,distance_ge_2,451008,4,4,2,8.869022278983965e-06,9.757413499755785e-05,0.0
15,7,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,7,test,test_other,distance_ge_2,57551,2,2,1,3.475178537297354e-05,0.00682061305269599,0.0
15,7,test,test_other,previous,2136,0,0,0,0.0,,
15,7,test,test_other,self,2136,0,0,0,0.0,,
15,8,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,8,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
15,8,demo,demo,previous,8544,0,0,0,0.0,,
15,8,demo,demo,self,8544,0,0,0,0.0,,
15,8,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,8,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,8,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
15,8,test,test_other,previous,2136,0,0,0,0.0,,
15,8,test,test_other,self,2136,0,0,0,0.0,,
15,9,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,9,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
15,9,demo,demo,previous,8544,0,0,0,0.0,,
15,9,demo,demo,self,8544,0,0,0,0.0,,
15,9,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,9,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,9,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
15,9,test,test_other,previous,2136,0,0,0,0.0,,
15,9,test,test_other,self,2136,0,0,0,0.0,,
15,10,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,10,demo,demo,distance_ge_2,1000158,126,126,17,0.00012598009514496708,0.12620614540009273,0.046423306389312656
15,10,demo,demo,previous,8544,0,0,0,0.0,,
15,10,demo,demo,self,8544,0,0,0,0.0,,
15,10,demo,test_other,distance_ge_2,451008,26,26,9,5.7648644813395774e-05,0.008309392330165092,0.008746535105344195
15,10,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,10,test,test_other,distance_ge_2,57551,4,4,3,6.950357074594707e-05,0.005101734073832631,0.0150038813262654
15,10,test,test_other,previous,2136,0,0,0,0.0,,
15,10,test,test_other,self,2136,0,0,0,0.0,,
15,11,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,11,demo,demo,distance_ge_2,1000158,102,102,17,0.00010198388654592574,0.01750950894304825,0.041634053631010005
15,11,demo,demo,previous,8544,0,0,0,0.0,,
15,11,demo,demo,self,8544,0,0,0,0.0,,
15,11,demo,test_other,distance_ge_2,451008,13,13,9,2.8824322406697887e-05,0.00409008713457017,0.01269851100201217
15,11,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,11,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
15,11,test,test_other,previous,2136,0,0,0,0.0,,
15,11,test,test_other,self,2136,0,0,0,0.0,,
15,12,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,12,demo,demo,distance_ge_2,1000158,6,6,1,5.999052149760338e-06,0.0,0.0
15,12,demo,demo,previous,8544,0,0,0,0.0,,
15,12,demo,demo,self,8544,6,6,1,0.0007022471910112359,0.012017156928777695,0.0
15,12,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,12,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,12,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
15,12,test,test_other,previous,2136,0,0,0,0.0,,
15,12,test,test_other,self,2136,0,0,0,0.0,,
15,13,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,13,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
15,13,demo,demo,previous,8544,0,0,0,0.0,,
15,13,demo,demo,self,8544,0,0,0,0.0,,
15,13,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,13,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,13,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
15,13,test,test_other,previous,2136,0,0,0,0.0,,
15,13,test,test_other,self,2136,0,0,0,0.0,,
15,14,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,14,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
15,14,demo,demo,previous,8544,0,0,0,0.0,,
15,14,demo,demo,self,8544,0,0,0,0.0,,
15,14,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,14,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,14,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
15,14,test,test_other,previous,2136,0,0,0,0.0,,
15,14,test,test_other,self,2136,0,0,0,0.0,,
15,15,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,15,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
15,15,demo,demo,previous,8544,0,0,0,0.0,,
15,15,demo,demo,self,8544,0,0,0,0.0,,
15,15,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
15,15,test,answer_prediction,distance_ge_2,2136,0,0,0,0.0,,
15,15,test,test_other,distance_ge_2,57551,0,0,0,0.0,,
15,15,test,test_other,previous,2136,0,0,0,0.0,,
15,15,test,test_other,self,2136,0,0,0,0.0,,
15,16,demo,answer_prediction,distance_ge_2,8544,0,0,0,0.0,,
15,16,demo,demo,distance_ge_2,1000158,0,0,0,0.0,,
15,16,demo,demo,previous,8544,12,12,2,0.0014044943820224719,0.008932999335229397,0.006730890367180109
15,16,demo,demo,self,8544,0,0,0,0.0,,
15,16,demo,test_other,distance_ge_2,451008,0,0,0,0.0,,
