head,variant,site,role,anchor,mode,mean,family_sd,family_min,family_max,families,events,positive_family_fraction
L3H11,reorder,final,source,last,raw,0.004396955172220865,0.009926970814066672,-0.011590321858723959,0.024248758951822914,20,40,0.6
L3H11,reorder,final,source,last,output,0.0006620014707247416,0.005617149580360755,-0.009540905555089314,0.011961619059244791,20,40,0.55
L3H11,reorder,final,target,first,raw,1.2457370758056857e-05,0.006164969773242031,-0.016013145446777344,0.011038462320963543,20,40,0.5
L3H11,reorder,final,target,first,output,0.0006037592887878419,0.003908819530867285,-0.006276766459147135,0.008845647176106771,20,40,0.6
L3H11,reorder,final,target,last,raw,0.000965738296508789,0.006467262227943696,-0.013573964436848959,0.011560281117757162,20,40,0.5
L3H11,reorder,final,target,last,output,-0.0015546088417371113,0.004801206290816695,-0.009627739588419598,0.006661166747411093,20,40,0.4
L6H2,reorder,earlier,target,first,raw,0.001009522603768544,0.003763101339290648,-0.006578922271728516,0.00785586062599631,20,1354,0.6
L6H2,reorder,earlier,target,first,output,0.001612420480292465,0.0046588656528811145,-0.005260438249822249,0.01208531914125894,20,1354,0.6
L6H2,reorder,earlier,target,last,raw,-0.0008697870206514892,0.0025398197777808267,-0.005330364571677313,0.005494214486384737,20,1354,0.25
L6H2,reorder,earlier,target,last,output,-0.0015537946919794133,0.007403650916696221,-0.01758087059808156,0.015175750503292328,20,1354,0.4
L6H2,reorder,earlier,source,first,raw,-0.0018988663752843634,0.005729966176018788,-0.01697448742242507,0.0073257216385432655,20,1106,0.4
L6H2,reorder,earlier,source,first,output,-0.0017808784913180792,0.0067214663298591,-0.015302323458487529,0.013323829631612761,20,1106,0.4
L6H2,reorder,earlier,source,last,raw,0.0013089570327915136,0.005677991084380427,-0.00816051583541067,0.020709114604526097,20,1106,0.6
L6H2,reorder,earlier,source,last,output,-0.002815945949508137,0.008663466063515816,-0.01838851811593039,0.014439448162361425,20,1106,0.3
L6H2,reorder,final,source,first,raw,-0.0012246926625569662,0.006306446827977034,-0.013222535451253256,0.008249600728352863,20,40,0.55
L6H2,reorder,final,source,first,output,-0.0009183918436368307,0.003116949991201806,-0.005822658538818359,0.004958788553873698,20,40,0.35
L6H2,reorder,final,source,last,raw,0.0006690581639607746,0.006749030305263231,-0.01028132438659668,0.01138130823771159,20,40,0.55
L6H2,reorder,final,source,last,output,0.0007581045230229697,0.004191373838743049,-0.006676991780598958,0.010978182156880695,20,40,0.6
L6H2,reorder,final,target,first,raw,0.001146682103474935,0.004360440977364773,-0.005964756011962891,0.013974507649739582,20,40,0.65
L6H2,reorder,final,target,first,output,-0.0003976975878079731,0.002082530612957117,-0.0030584335327148438,0.005687395731608073,20,40,0.45
L6H2,reorder,final,target,last,raw,-0.0005903442700703938,0.006588673410438432,-0.010125478108723959,0.014741261800130209,20,40,0.5
L6H2,reorder,final,target,last,output,0.0001956959565480551,0.00330296938766226,-0.007890065511067707,0.004803975423177084,20,40,0.5
L7H1,reorder,earlier,target,first,raw,-0.0007263389345495501,0.004563661892332752,-0.008241694147993878,0.008949828601022908,20,1354,0.45
L7H1,reorder,earlier,target,first,output,-0.0004686104920189673,0.013917846054019915,-0.03723700239200785,0.024822388572254404,20,1354,0.45
L7H1,reorder,earlier,target,last,raw,-0.002082114205835128,0.005122890867444613,-0.014187081187379127,0.0056533257166544604,20,1354,0.35
L7H1,reorder,earlier,target,last,output,-0.001771216934702754,0.011370566155222715,-0.025819977124532063,0.017631669839223228,20,1354,0.45
L7H1,reorder,earlier,source,first,raw,0.00010053217098015487,0.006144626327233793,-0.012217102692141171,0.017532785733540855,20,1106,0.55
L7H1,reorder,earlier,source,first,output,-0.0026700768520212716,0.017919069759112893,-0.04625601047849925,0.02537388132329573,20,1106,0.5
L7H1,reorder,earlier,source,last,raw,-2.0779666711804626e-05,0.0049934070612215106,-0.010474469111515927,0.010145153662171027,20,1106,0.55
L7H1,reorder,earlier,source,last,output,-0.0039587684088004844,0.016181697942396787,-0.03320981838085033,0.030794300016809682,20,1106,0.45
L7H1,reorder,final,source,first,raw,0.0011563579241434738,0.00683301875360049,-0.014092763264973959,0.012299855550130209,20,40,0.6
L7H1,reorder,final,source,first,output,-2.3488700389861995e-05,0.02178475412193756,-0.05099678039550781,0.039747556050618485,20,40,0.55
L7H1,reorder,final,source,last,raw,-0.003740072250366211,0.00878323945204976,-0.026327768961588543,0.014190673828125,20,40,0.25
L7H1,reorder,final,source,last,output,-0.0046409487724304215,0.022619720833796778,-0.042218526204427086,0.043186187744140625,20,40,0.45
L7H1,reorder,final,target,first,raw,-0.001740129788716634,0.005499663123511562,-0.010316848754882812,0.008162816365559895,20,40,0.35
L7H1,reorder,final,target,first,output,0.00017685890197753837,0.018200358316051633,-0.037994384765625,0.04042879740397136,20,40,0.45
L7H1,reorder,final,target,last,raw,-0.0011782010396321613,0.007307226952935104,-0.01758289337158203,0.013977686564127605,20,40,0.4
L7H1,reorder,final,target,last,output,-0.0008118073145548506,0.014995485356418127,-0.02550339698791504,0.03188832600911458,20,40,0.4
L8H8,reorder,earlier,target,first,raw,0.0013598214846432162,0.003948208427914273,-0.006087748677122827,0.011305349759566478,20,1354,0.55
L8H8,reorder,earlier,target,first,output,0.001124422568268053,0.011544945829065045,-0.020901910842411102,0.018760081599740422,20,1354,0.55
L8H8,reorder,earlier,target,last,raw,0.0002831510202624658,0.0047390600760425635,-0.01456813395969451,0.00700479453685237,20,1354,0.5
L8H8,reorder,earlier,target,last,output,0.0025235613795248453,0.014312512710082954,-0.04088288055353867,0.02343470578032415,20,1354,0.8
L8H8,reorder,earlier,source,first,raw,-0.0014233522389985682,0.007161179505547254,-0.01876891420242634,0.011932288275824652,20,1106,0.4
L8H8,reorder,earlier,source,first,output,-0.004741035068865477,0.01981363089088151,-0.03813511219577513,0.03179349369472928,20,1106,0.35
L8H8,reorder,earlier,source,last,raw,-0.0029995857843272953,0.008106271926671021,-0.01907667848798964,0.018453646451234818,20,1106,0.25
L8H8,reorder,earlier,source,last,output,-0.004495153645668574,0.01762287046621945,-0.04518625889605249,0.020764370759328205,20,1106,0.5
L8H8,reorder,final,source,first,raw,0.00020024776458740212,0.007864093857061496,-0.015472730000813803,0.012907028198242188,20,40,0.6
L8H8,reorder,final,source,first,output,-0.0074622650941212985,0.02822625867737005,-0.05213864644368489,0.034620920817057296,20,40,0.6
L8H8,reorder,final,source,last,raw,-0.0028806289037068685,0.007263892819370213,-0.012157758076985678,0.014146169026692709,20,40,0.3
L8H8,reorder,final,source,last,output,0.0003923515478769949,0.03050883932773484,-0.06625239054361978,0.0500946044921875,20,40,0.6
L8H8,reorder,final,target,first,raw,6.914138793945304e-05,0.005287377160322711,-0.011807123819986979,0.009111404418945312,20,40,0.45
L8H8,reorder,final,target,first,output,0.004967149098714194,0.018011491705425618,-0.02725982666015625,0.0374908447265625,20,40,0.5
L8H8,reorder,final,target,last,raw,-0.0014312585194905599,0.004309210914066712,-0.010286172231038412,0.005118529001871745,20,40,0.5
L8H8,reorder,final,target,last,output,0.009719137350718183,0.02659471777037393,-0.06612396240234375,0.05149332682291667,20,40,0.7
L9H6,reorder,earlier,target,first,raw,-0.0016279647605357596,0.0033702855284692018,-0.00867898094243017,0.004188391207544892,20,1354,0.35
L9H6,reorder,earlier,target,first,output,0.0011040623630846594,0.012478509591502391,-0.025125135803780358,0.022465705871582035,20,1354,0.55
L9H6,reorder,earlier,target,last,raw,0.0003446242324189611,0.007633677192752771,-0.013780292144602973,0.01116481248070212,20,1354,0.5
L9H6,reorder,earlier,target,last,output,-0.0026663359774248877,0.011274011043166544,-0.020227525748458566,0.015449637654183924,20,1354,0.45
L9H6,reorder,earlier,source,first,raw,-0.002151081455213131,0.0072805403861545505,-0.013710873325665791,0.01591028971860638,20,1106,0.3
L9H6,reorder,earlier,source,first,output,0.0036368494603718263,0.014469187314764568,-0.029852126325879778,0.02578293129249855,20,1106,0.6
L9H6,reorder,earlier,source,last,raw,0.00045019552419998466,0.010781855252963431,-0.02726449789824309,0.015489813283825598,20,1106,0.6
L9H6,reorder,earlier,source,last,output,-0.0012609536678787584,0.018678612409831943,-0.038536496836729724,0.03268651134437985,20,1106,0.55
L9H6,reorder,final,source,first,raw,-0.0016772876183191933,0.011915523855585867,-0.019809722900390625,0.02322705586751302,20,40,0.35
L9H6,reorder,final,source,first,output,0.0025458931922912606,0.03261750894759704,-0.061841328938802086,0.0679486592610677,20,40,0.4
L9H6,reorder,final,source,last,raw,-0.0013415336608886715,0.009648255126856542,-0.016451517740885414,0.011020660400390625,20,40,0.55
L9H6,reorder,final,source,last,output,0.0016817808151245125,0.03183038465265203,-0.06510162353515625,0.03709920247395833,20,40,0.6
L9H6,reorder,final,target,first,raw,0.00011730591456095375,0.005383507835204532,-0.008345286051432293,0.009712298711140951,20,40,0.5
L9H6,reorder,final,target,first,output,0.0011203805605570472,0.02155019590322552,-0.05712318420410156,0.043711344401041664,20,40,0.55
L9H6,reorder,final,target,last,raw,-0.0024854024251302082,0.009738219302504928,-0.01806767781575521,0.009611765543619791,20,40,0.45
L9H6,reorder,final,target,last,output,-0.006046477953592935,0.02347917639062992,-0.047686258951822914,0.047541300455729164,20,40,0.3
L9H22,reorder,earlier,target,first,raw,-0.0005830090782759596,0.00587653348840307,-0.017366002304385404,0.00968652135796017,20,1354,0.6
L9H22,reorder,earlier,target,first,output,6.232483448273341e-05,0.006390632034461951,-0.011684805756867533,0.010932750172085233,20,1354,0.6
L9H22,reorder,earlier,target,last,raw,0.0005182752631015484,0.006632751849385143,-0.009486361499472615,0.012845272209212093,20,1354,0.5
L9H22,reorder,earlier,target,last,output,0.002171643026988778,0.008125949197318379,-0.0170173259342418,0.016198299549244066,20,1354,0.65
L9H22,reorder,earlier,source,first,raw,0.00491288298982135,0.009326102350461619,-0.010566613503864833,0.02483878827389376,20,1106,0.6
L9H22,reorder,earlier,source,first,output,-0.005541343883870307,0.010449575129146113,-0.029078971544901525,0.011056660303001195,20,1106,0.25
L9H22,reorder,earlier,source,last,raw,-0.00010749035057024546,0.004935897376115371,-0.010338468211037772,0.007121332961580028,20,1106,0.45
L9H22,reorder,earlier,source,last,output,0.0007427394915126543,0.00943505335522998,-0.01402133305867513,0.019852844732148305,20,1106,0.55
L9H22,reorder,final,source,first,raw,0.0014598538478215535,0.006480435751597757,-0.011945088704427084,0.011620839436848959,20,40,0.6
L9H22,reorder,final,source,first,output,-0.0041037738323211675,0.024969462353104807,-0.0596165657043457,0.033370018005371094,20,40,0.4
L9H22,reorder,final,source,last,raw,-0.001148398717244466,0.007318137708759634,-0.013031005859375,0.015298207600911459,20,40,0.35
L9H22,reorder,final,source,last,output,-0.007626279195149739,0.025129651479667066,-0.047701517740885414,0.037873268127441406,20,40,0.35
L9H22,reorder,final,target,first,raw,-0.0005981524785359703,0.005172098144451699,-0.014622052510579428,0.008310079574584961,20,40,0.5
L9H22,reorder,final,target,first,output,-0.000634896755218506,0.010562772216516482,-0.015730857849121094,0.026813507080078125,20,40,0.35
L9H22,reorder,final,target,last,raw,-0.002131493886311849,0.00504224233751933,-0.012331644694010418,0.004983266194661458,20,40,0.4
L9H22,reorder,final,target,last,output,0.0026012619336446127,0.02495034830367065,-0.041454950968424484,0.04219245910644531,20,40,0.55
L10H16,reorder,earlier,target,first,raw,0.0015204090719417164,0.006366703636992189,-0.008862697376924404,0.012763595168208663,20,1354,0.65
L10H16,reorder,earlier,target,first,output,0.0005451531155790807,0.013500567185539452,-0.023771523082323668,0.03099238405040666,20,1354,0.45
L10H16,reorder,earlier,target,last,raw,0.0017480781650050098,0.010694838874172597,-0.017486833689505595,0.022727217939164903,20,1354,0.5
L10H16,reorder,earlier,target,last,output,0.005718695284292355,0.031229660061919785,-0.0433362512027516,0.05598952406543795,20,1354,0.55
L10H16,reorder,earlier,source,first,raw,-0.002191528472375232,0.011432173525934146,-0.03149409352997203,0.011520019748754669,20,1106,0.45
L10H16,reorder,earlier,source,first,output,-0.0016181094409011582,0.02670998944825145,-0.062164531034581805,0.05914376438527867,20,1106,0.45
L10H16,reorder,earlier,source,last,raw,-0.003168511997208968,0.012907801354406112,-0.027132584935142888,0.01415958266327347,20,1106,0.45
L10H16,reorder,earlier,source,last,output,-0.008255722054290149,0.030475241704263446,-0.06128489088129114,0.04879861786251976,20,1106,0.3
L10H16,reorder,final,source,first,raw,-0.00492525299390157,0.01055672772862965,-0.031444549560546875,0.009856859842936197,20,40,0.35
L10H16,reorder,final,source,first,output,-0.004675213495890298,0.029029763237764294,-0.06360371907552083,0.04461733500162761,20,40,0.5
L10H16,reorder,final,source,last,raw,-0.002846614519755045,0.0076778289543292175,-0.012981891632080078,0.015369733174641928,20,40,0.35
L10H16,reorder,final,source,last,output,-0.009308330217997231,0.03376215954851619,-0.06939188639322916,0.04472541809082031,20,40,0.4
L10H16,reorder,final,target,first,raw,0.0027774532636006665,0.006443276050961758,-0.013556162516276043,0.01362156867980957,20,40,0.65
L10H16,reorder,final,target,first,output,-0.003106498718261719,0.013479644683374854,-0.023066202799479168,0.022847493489583332,20,40,0.4
L10H16,reorder,final,target,last,raw,-0.0008966922760009769,0.0067498804654208145,-0.015175819396972656,0.007720947265625,20,40,0.5
L10H16,reorder,final,target,last,output,0.006373731295267743,0.034018211622796043,-0.053655942281087235,0.05581410725911458,20,40,0.5
L11H7,reorder,earlier,target,first,raw,0.0005188948357395976,0.003646093315594266,-0.0075921362977686944,0.007940659048961617,20,1354,0.5
L11H7,reorder,earlier,target,first,output,0.0035063090063411698,0.015433701417104545,-0.04097810370773918,0.03220459186669552,20,1354,0.75
L11H7,reorder,earlier,target,last,raw,-0.0006028553236214252,0.003869121314975303,-0.007308032414684556,0.00602403645792966,20,1354,0.4
L11H7,reorder,earlier,target,last,output,-0.0056486253647158955,0.03389570438269233,-0.056083028174970795,0.041213119731229896,20,1354,0.4
L11H7,reorder,earlier,source,first,raw,-0.000617119400243173,0.00562787949813868,-0.014012374995667256,0.00885193589804829,20,1106,0.55
L11H7,reorder,earlier,source,first,output,-0.005759275536813654,0.01805123205022153,-0.03352200508117675,0.037258959284015736,20,1106,0.4
L11H7,reorder,earlier,source,last,raw,0.0020395192675248556,0.004866354703580118,-0.006211341291234113,0.011841732903388932,20,1106,0.6
L11H7,reorder,earlier,source,last,output,-0.00021348644893694739,0.026966938747611267,-0.04988370025367068,0.04873290708509542,20,1106,0.45
L11H7,reorder,final,source,first,raw,-0.0012853761514027913,0.006822676845156671,-0.011650721232096355,0.01273504892985026,20,40,0.55
L11H7,reorder,final,source,first,output,-0.010662798086802167,0.027952898032532845,-0.0552371342976888,0.043543497721354164,20,40,0.4
L11H7,reorder,final,source,last,raw,0.0028828779856363935,0.008623878625849424,-0.011407216389973959,0.017560640970865887,20,40,0.65
L11H7,reorder,final,source,last,output,-0.0030451297760009767,0.02731232072865797,-0.0704342524210612,0.038630167643229164,20,40,0.5
L11H7,reorder,final,target,first,raw,0.0008182207743326822,0.005415655656958987,-0.013056596120198568,0.00827789306640625,20,40,0.6
L11H7,reorder,final,target,first,output,0.00040909449259440167,0.02224098630768581,-0.061751047770182296,0.03933970133463542,20,40,0.5
L11H7,reorder,final,target,last,raw,0.0008137543996175128,0.006107099170433961,-0.006191253662109375,0.018362045288085938,20,40,0.45
L11H7,reorder,final,target,last,output,-0.0018334070841471365,0.03673615330685782,-0.051420847574869796,0.06389617919921875,20,40,0.5
