config_id,family,noise,restore,extension_priority,source,site,receiver,channel,mediators,live_heads,bidirectional_mean,same_sign
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,26,0.829833984375,0.3963623046875,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,0.61309814453125,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,28,1.7904052734375,1.4452056884765625,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,1.6178054809570312,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,30,0.219390869140625,0.44732666015625,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,0.3333587646484375,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,32,0.2220611572265625,1.006500244140625,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,0.6142807006835938,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,34,0.773259162902832,0.9788818359375,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,0.876070499420166,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,36,2.8290863037109375,1.855804443359375,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,2.3424453735351562,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,38,2.878509521484375,0.82391357421875,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,1.8512115478515625,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,40,1.603851318359375,1.5076904296875,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,1.5557708740234375,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,44,2.453521728515625,3.4598045349121094,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,2.956663131713867,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,46,2.874237060546875,2.7658920288085938,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,2.8200645446777344,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,48,2.3252716064453125,2.4222412109375,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,2.3737564086914062,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,50,2.44476318359375,1.74151611328125,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,2.0931396484375,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,52,1.50262451171875,1.3643035888671875,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,1.4334640502929688,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,54,2.4493408203125,2.4407958984375,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,2.445068359375,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,56,2.92742919921875,1.6885147094726562,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,2.307971954345703,True
chain|src=L17H1|site=query_writer_union|recv=L27H6|ch=Q|med=none|live=L18H18+L18H19,58,1.4157257080078125,1.0493927001953125,2,L17H1,query_writer_union,L27H6,Q,none,L18H18+L18H19,1.2325592041015625,True
