head,variant,site,metric,mean,family_sd,family_min,family_max,families,events,positive_family_fraction
L12H17,query_change,earlier,self,0.03881062839772374,0.0034602690021524386,0.03455204223266466,0.04686501936468465,20,2110,1.0
L12H17,query_change,earlier,previous,0.07636462130165164,0.004741816583181216,0.06761489530946654,0.08406523704801586,20,2110,1.0
L12H17,query_change,earlier,distractor_target_mass,0.051638549687987124,0.004614815751077957,0.043492492446167604,0.06112159621177448,20,4458,1.0
L12H17,query_change,earlier,distractor_target_first,0.013823193293355374,0.0038622934323199283,0.0072652729004728045,0.023222874296381937,20,4458,1.0
L12H17,query_change,earlier,distractor_target_last,0.020745626035870376,0.002659479313501677,0.01682102473907371,0.026790842409725343,20,4458,1.0
L12H17,query_change,earlier,distractor_source_mass,0.03194390319713805,0.0037848590242175774,0.024946329897502437,0.03683953140187606,20,3692,1.0
L12H17,query_change,earlier,distractor_source_first,0.011757051450226295,0.0025076134539728187,0.007755684752601909,0.01654802953099748,20,3692,1.0
L12H17,query_change,earlier,distractor_source_last,0.01554783673968721,0.0022132088786666736,0.01294274915650661,0.021784127080040475,20,3692,1.0
L12H17,query_change,earlier,relevant_target_mass,0.06380716003724604,0.006838128731852125,0.052123197654605304,0.07408264794033922,20,1204,1.0
L12H17,query_change,earlier,relevant_target_first,0.015066416729243975,0.004242564883057002,0.009158153646047029,0.02305062091627699,20,1204,1.0
L12H17,query_change,earlier,relevant_target_last,0.02444303700374389,0.006665727580661681,0.012990657185880872,0.037298382603694336,20,1204,1.0
L12H17,query_change,earlier,relevant_source_mass,0.04083589536593555,0.00700981050250494,0.0291631973911232,0.05136921903752583,20,944,1.0
L12H17,query_change,earlier,relevant_source_first,0.016478384976986622,0.00602746746758777,0.006174176360946149,0.0280063392361626,20,944,1.0
L12H17,query_change,earlier,relevant_source_last,0.01646549585303007,0.0031067890316126313,0.011026382175496901,0.02335034496323003,20,944,1.0
L12H17,query_change,final,self,0.0030946962360758334,0.00045206186149121877,0.0025098492624238133,0.004327099537476897,20,40,1.0
L12H17,query_change,final,previous,0.004037044319557026,0.000504206673335568,0.0032462169183418155,0.004995725583285093,20,40,1.0
L12H17,query_change,final,distractor_source_mass,0.0061281034167526135,0.0010230194282541338,0.00461638249301662,0.007822185657763233,20,120,1.0
L12H17,query_change,final,distractor_source_first,0.0022194661218236434,0.0006521848064139962,0.0006925007231378307,0.003424069490089702,20,120,1.0
L12H17,query_change,final,distractor_source_last,0.003538675686043764,0.0005288994719242844,0.002608234101595978,0.004376977439581727,20,120,1.0
L12H17,query_change,final,distractor_target_mass,0.004642993511030605,0.0008219177675981848,0.003679471012825767,0.006252130221885939,20,120,1.0
L12H17,query_change,final,distractor_target_first,0.001193879733424789,0.00023929083940713627,0.0008347342760923008,0.001637793640838936,20,120,1.0
L12H17,query_change,final,distractor_target_last,0.001883136778633343,0.0003410563237787427,0.0012687484074073534,0.002520022797398269,20,120,1.0
L12H17,query_change,final,relevant_source_mass,0.017321614851243793,0.0033414100028986127,0.012226948514580727,0.023742305114865303,20,40,1.0
L12H17,query_change,final,relevant_source_first,0.0056182148342486474,0.0024667849743984717,0.0019349593203514814,0.010260465671308339,20,40,1.0
L12H17,query_change,final,relevant_source_last,0.009670873754657805,0.002395934171279357,0.00647958496119827,0.013405264355242252,20,40,1.0
L12H17,query_change,final,relevant_target_mass,0.009642139251809567,0.003503600085570369,0.0047418593894690275,0.020797791425138712,20,40,1.0
L12H17,query_change,final,relevant_target_first,0.0024286038824357092,0.0012123184065465512,0.0006973993440624326,0.0064845276065170765,20,40,1.0
L12H17,query_change,final,relevant_target_last,0.00318649979744805,0.0008881591546117244,0.0016995585174299777,0.00522019003983587,20,40,1.0
L13H22,query_change,earlier,self,0.01410452420178319,0.0014213406356446362,0.011804638102018674,0.01611153425561497,20,2110,1.0
L13H22,query_change,earlier,previous,0.012714349896221892,0.001211088119923699,0.009716955400546323,0.015004297583218432,20,2110,1.0
L13H22,query_change,earlier,distractor_target_mass,0.012951770701115386,0.0018614184241288387,0.009300148023374566,0.015715437885265308,20,4458,1.0
L13H22,query_change,earlier,distractor_target_first,0.0048116177038187696,0.0008051156175508084,0.003357247261793158,0.0062347498300712395,20,4458,1.0
L13H22,query_change,earlier,distractor_target_last,0.004396589026511586,0.0010094681591007423,0.002781652415275027,0.006715979756100515,20,4458,1.0
L13H22,query_change,earlier,distractor_source_mass,0.03248693364863464,0.004892057246196644,0.02596352757188218,0.04195668234444252,20,3692,1.0
L13H22,query_change,earlier,distractor_source_first,0.012974596441963623,0.0022631498747381655,0.009944589570929228,0.017675500708388758,20,3692,1.0
L13H22,query_change,earlier,distractor_source_last,0.016990383256784165,0.0026481678393909663,0.013141079159375683,0.022825246205260264,20,3692,1.0
L13H22,query_change,earlier,relevant_target_mass,0.01817386964680819,0.0030606162334179143,0.013970208810716277,0.02406068165096101,20,1204,1.0
L13H22,query_change,earlier,relevant_target_first,0.007270360481932125,0.002375150649162735,0.0037808779311960497,0.01142906324119018,20,1204,1.0
L13H22,query_change,earlier,relevant_target_last,0.005491098043339193,0.0018647275413051084,0.002739819746207574,0.011350041615574423,20,1204,1.0
L13H22,query_change,earlier,relevant_source_mass,0.05212715896195509,0.007268886158512953,0.03786251019957253,0.06770924908212489,20,944,1.0
L13H22,query_change,earlier,relevant_source_first,0.015884202073242638,0.005445914276020833,0.008069711521586767,0.030687991251318675,20,944,1.0
L13H22,query_change,earlier,relevant_source_last,0.03306563680468215,0.006910413443096852,0.020458751147962174,0.051988153119519764,20,944,1.0
L13H22,query_change,final,self,0.0021878554922295733,0.00040796275528750116,0.0014169574133120477,0.0030235345475375652,20,40,1.0
L13H22,query_change,final,previous,0.00039808473229641095,8.281438640285825e-05,0.0002439008530927822,0.0005352531734388322,20,40,1.0
L13H22,query_change,final,distractor_source_mass,0.017296884391301625,0.003444064221302513,0.01193200071187069,0.023131788979905348,20,120,1.0
L13H22,query_change,final,distractor_source_first,0.005247096737002722,0.001070126366032313,0.0038085561245679855,0.00750669510064957,20,120,1.0
L13H22,query_change,final,distractor_source_last,0.011332034164418777,0.0026810709748807337,0.007289242465049028,0.016441486610953387,20,120,1.0
L13H22,query_change,final,distractor_target_mass,0.006062441060688191,0.001275985317284893,0.003981062579744806,0.00911554850366277,20,120,1.0
L13H22,query_change,final,distractor_target_first,0.002896234580718252,0.0006078623487432679,0.0019860546769147427,0.004248761445827161,20,120,1.0
L13H22,query_change,final,distractor_target_last,0.0019907026375828234,0.0005198301432619195,0.001285014031357908,0.0030332868239687136,20,120,1.0
L13H22,query_change,final,relevant_source_mass,0.05870866624172777,0.01370117857948019,0.028369863517582417,0.07949444279074669,20,40,1.0
L13H22,query_change,final,relevant_source_first,0.01514622316462919,0.004778007816131985,0.005427442025393248,0.024197285529226065,20,40,1.0
L13H22,query_change,final,relevant_source_last,0.039374886499717834,0.011796637271333118,0.014984192792326212,0.06473358906805515,20,40,1.0
L13H22,query_change,final,relevant_target_mass,0.007556208863388747,0.002229830265546842,0.004177014110609889,0.011584564577788115,20,40,1.0
L13H22,query_change,final,relevant_target_first,0.0036859140265733,0.0012455645904028358,0.00191168871242553,0.006414209259673953,20,40,1.0
L13H22,query_change,final,relevant_target_last,0.0025564634168404156,0.001065092668282295,0.0010179136879742146,0.004362308885902166,20,40,1.0
L14H23,query_change,earlier,self,0.6723661005839294,0.00981189755316385,0.6487716095591033,0.6867214834690094,20,2110,1.0
L14H23,query_change,earlier,previous,0.03439934838864835,0.002180792335314202,0.031527624460959844,0.039917991337874395,20,2110,1.0
L14H23,query_change,earlier,distractor_target_mass,0.019549784281083858,0.0011517579106692256,0.017440439779245042,0.022049422877864423,20,4458,1.0
L14H23,query_change,earlier,distractor_target_first,0.0020734045263795745,0.00018688541294723977,0.0017778785661830946,0.0024110769448092233,20,4458,1.0
L14H23,query_change,earlier,distractor_target_last,0.015154811277032878,0.0013589146894263091,0.01273288548906605,0.01866697717837463,20,4458,1.0
L14H23,query_change,earlier,distractor_source_mass,0.025145678433503654,0.0011121844590465302,0.023412560471042523,0.027257169337917216,20,3692,1.0
L14H23,query_change,earlier,distractor_source_first,0.0027915961504295715,0.0003786598485534158,0.001810859006169623,0.003534983780044722,20,3692,1.0
L14H23,query_change,earlier,distractor_source_last,0.021117500799652772,0.0015438668830697656,0.01843695091588062,0.024696638211251946,20,3692,1.0
L14H23,query_change,earlier,relevant_target_mass,0.023169699799312063,0.0024483540655363687,0.018769192332882316,0.028121955527335797,20,1204,1.0
L14H23,query_change,earlier,relevant_target_first,0.0024011791578752327,0.000347335258861717,0.0019602270251652953,0.0033445243338190204,20,1204,1.0
L14H23,query_change,earlier,relevant_target_last,0.017280263830195156,0.002435252426865581,0.014171779397281445,0.022694047954904942,20,1204,1.0
L14H23,query_change,earlier,relevant_source_mass,0.035930295343607185,0.0030172216988682754,0.0325002759307002,0.04718940941772113,20,944,1.0
L14H23,query_change,earlier,relevant_source_first,0.0035804785391177077,0.0010152396861011354,0.0021189579156271066,0.005349303963948446,20,944,1.0
L14H23,query_change,earlier,relevant_source_last,0.029346920413318822,0.0018669812999755344,0.02544028977761627,0.03225817672247776,20,944,1.0
L14H23,query_change,final,self,0.5308786697685719,0.031301342387823165,0.4544212818145752,0.5988702774047852,20,40,1.0
L14H23,query_change,final,previous,0.04176465170457959,0.002894343009947336,0.03601722605526447,0.048111334443092346,20,40,1.0
L14H23,query_change,final,distractor_source_mass,0.0033344147591075545,0.0005751688494332017,0.002168612826305131,0.004371266598658015,20,120,1.0
L14H23,query_change,final,distractor_source_first,0.0012767535157763629,0.00028483726011491916,0.000700534195251142,0.0017565851788579796,20,120,1.0
L14H23,query_change,final,distractor_source_last,0.001618649640537721,0.00024320770465356174,0.0010362054405656333,0.002081152614361296,20,120,1.0
L14H23,query_change,final,distractor_target_mass,0.004818711186817382,0.001140731920479055,0.0028145785230056695,0.006503391390045484,20,120,1.0
L14H23,query_change,final,distractor_target_first,0.002077692620756958,0.0007633943355877355,0.001203066448700459,0.003514225517089168,20,120,1.0
L14H23,query_change,final,distractor_target_last,0.0014016055280080763,0.000272327024253109,0.0009900838097867866,0.0019369946773319195,20,120,1.0
L14H23,query_change,final,relevant_source_mass,0.004488797963131219,0.004776395489103703,0.002565204573329538,0.02452065236866474,20,40,1.0
L14H23,query_change,final,relevant_source_first,0.0013163930590962992,0.00022243591039768445,0.0007693862280575559,0.0016508676344528794,20,40,1.0
L14H23,query_change,final,relevant_source_last,0.001544707668654155,0.00023657570904569053,0.0011800767679233104,0.0020701910834759474,20,40,1.0
L14H23,query_change,final,relevant_target_mass,0.005039356672205031,0.0005750158747117708,0.003739384701475501,0.006056312471628189,20,40,1.0
L14H23,query_change,final,relevant_target_first,0.0021796134678879753,0.00037203709968409776,0.0013433421263471246,0.002787122444715351,20,40,1.0
L14H23,query_change,final,relevant_target_last,0.0013326510437764228,0.0003026289506756688,0.0008319634362123907,0.0019482686766423285,20,40,1.0
L15H2,query_change,earlier,self,0.019005965698229786,0.004025458322468823,0.012621493084730496,0.026966530992292695,20,2110,1.0
L15H2,query_change,earlier,previous,0.0016172159983866754,0.0009205734655144465,0.0006228383711264959,0.003822190022131306,20,2110,1.0
L15H2,query_change,earlier,distractor_target_mass,0.01856857103339591,0.00834072276024754,0.009476575937696907,0.04568550210526648,20,4458,1.0
L15H2,query_change,earlier,distractor_target_first,0.0034716099744004705,0.0018699892323998948,0.0008538479784781268,0.007294715876764617,20,4458,1.0
L15H2,query_change,earlier,distractor_target_last,0.00920737171222949,0.005076738499490543,0.0032548837539172638,0.025039843556338013,20,4458,1.0
L15H2,query_change,earlier,distractor_source_mass,0.007307099987334417,0.004220067645447258,0.0016293115957543684,0.015481425731542934,20,3692,1.0
L15H2,query_change,earlier,distractor_source_first,0.0025706206975683803,0.002878766824832889,0.0001865176982491803,0.011906053665193008,20,3692,1.0
L15H2,query_change,earlier,distractor_source_last,0.004125681691166792,0.003242336704265511,0.001367068792055911,0.013409265405223116,20,3692,1.0
L15H2,query_change,earlier,relevant_target_mass,0.009869349695083105,0.005479769230957586,0.003046674841557276,0.020334648245132543,20,1204,1.0
L15H2,query_change,earlier,relevant_target_first,0.001887958013335183,0.0013628804778797836,0.0004441685534670871,0.004958075452546397,20,1204,1.0
L15H2,query_change,earlier,relevant_target_last,0.004775566960477967,0.0033827776142280335,0.0011674939840555327,0.012198849992394874,20,1204,1.0
L15H2,query_change,earlier,relevant_source_mass,0.013217398384277653,0.004091506503714224,0.007918582671845798,0.02085662677534262,20,944,1.0
L15H2,query_change,earlier,relevant_source_first,0.0027267879773365906,0.0013785292039896954,0.0007177783187468408,0.005917388516109542,20,944,1.0
L15H2,query_change,earlier,relevant_source_last,0.008911241657507462,0.0031622416778705163,0.004025173956430687,0.01569144092911524,20,944,1.0
L15H2,query_change,final,self,0.001350737825850956,0.00031615970572067346,0.0007781803433317691,0.0018830765038728714,20,40,1.0
L15H2,query_change,final,previous,0.0005596087627054658,0.00010941831884545933,0.00042898798710666597,0.0008811104635242373,20,40,1.0
L15H2,query_change,final,distractor_source_mass,0.002843735037216296,0.00100233725883995,0.0015094265982042998,0.005636952099545549,20,120,1.0
L15H2,query_change,final,distractor_source_first,0.0017231512731086696,0.000823946571843338,0.0008495045670618614,0.004203924889831494,20,120,1.0
L15H2,query_change,final,distractor_source_last,0.0008719994308194147,0.00035423925510308396,0.0004637994522151227,0.002051400263250495,20,120,1.0
L15H2,query_change,final,distractor_target_mass,0.006247432782159497,0.002161526562331198,0.0038078395882621408,0.012510496424511075,20,120,1.0
L15H2,query_change,final,distractor_target_first,0.003421986760076834,0.0012939947247305353,0.0018356357274266581,0.00705870733751605,20,120,1.0
L15H2,query_change,final,distractor_target_last,0.0013226458751887547,0.00039658259460359643,0.0007534863349671165,0.0021372492677376917,20,120,1.0
L15H2,query_change,final,relevant_source_mass,0.0032228562311502175,0.0009599265297673644,0.0016633975319564342,0.005047935992479324,20,40,1.0
L15H2,query_change,final,relevant_source_first,0.0013610343259642832,0.0004740465748778953,0.0006613665027543902,0.002268679323606193,20,40,1.0
L15H2,query_change,final,relevant_source_last,0.0015391009146696888,0.0005344788676374048,0.0009152442798949778,0.002926603308878839,20,40,1.0
L15H2,query_change,final,relevant_target_mass,0.00868372801633086,0.0037648542344850297,0.003097812703344971,0.019259764812886715,20,40,1.0
L15H2,query_change,final,relevant_target_first,0.005075879006471951,0.0026500485667853412,0.00155275032739155,0.012608212884515524,20,40,1.0
L15H2,query_change,final,relevant_target_last,0.001342285609280225,0.0006090446727231288,0.000515853360411711,0.002798848203383386,20,40,1.0
L15H25,query_change,earlier,self,0.03173249958307206,0.0026866868255374385,0.02637630053162438,0.03682435949901576,20,2110,1.0
L15H25,query_change,earlier,previous,0.037985484239884834,0.0037178210105211647,0.031778533550095744,0.044457965490437346,20,2110,1.0
L15H25,query_change,earlier,distractor_target_mass,0.08489049255911026,0.00861218713105458,0.06852734209395839,0.09509778522957368,20,4458,1.0
L15H25,query_change,earlier,distractor_target_first,0.024952102774355646,0.005461788781850747,0.014998689639609899,0.033840834728886035,20,4458,1.0
L15H25,query_change,earlier,distractor_target_last,0.03215348769012359,0.005750772133380344,0.01885220760340688,0.04429591413666035,20,4458,1.0
L15H25,query_change,earlier,distractor_source_mass,0.03937889822608181,0.005381190974267131,0.03241869607767655,0.05301130988147747,20,3692,1.0
L15H25,query_change,earlier,distractor_source_first,0.016989360224725754,0.002565266637687612,0.01146481065955685,0.021228289089988542,20,3692,1.0
L15H25,query_change,earlier,distractor_source_last,0.016926983254632245,0.0029814830904808308,0.010355904675088822,0.02258037452225568,20,3692,1.0
L15H25,query_change,earlier,relevant_target_mass,0.09296996909849717,0.011456873201041247,0.07452921923397789,0.11943015318909853,20,1204,1.0
L15H25,query_change,earlier,relevant_target_first,0.025027873424848423,0.005240200646016562,0.015765108515363956,0.03495091676032629,20,1204,1.0
L15H25,query_change,earlier,relevant_target_last,0.03183733996178192,0.011117854512193942,0.01878500728516729,0.06118954419648146,20,1204,1.0
L15H25,query_change,earlier,relevant_source_mass,0.030153692366347566,0.004831641414518021,0.021750261657871306,0.0383688292171502,20,944,1.0
L15H25,query_change,earlier,relevant_source_first,0.01342008324497997,0.0037696040927759442,0.0064915554412436904,0.020739204538783626,20,944,1.0
L15H25,query_change,earlier,relevant_source_last,0.013071255580080664,0.002692804407575416,0.009457769570872188,0.017740632245398087,20,944,1.0
L15H25,query_change,final,self,0.007224155322182924,0.001580221576413719,0.004920489504002035,0.010467974934726954,20,40,1.0
L15H25,query_change,final,previous,0.0006994380979449488,0.00015026940874099794,0.0003551280533429235,0.0009512888791505247,20,40,1.0
L15H25,query_change,final,distractor_source_mass,0.022961026280730344,0.0039551308603878125,0.0162108118335406,0.033157436487575374,20,120,1.0
L15H25,query_change,final,distractor_source_first,0.010811731535553312,0.002773435489451328,0.005697764766712983,0.016908836162959535,20,120,1.0
L15H25,query_change,final,distractor_source_last,0.010645308516298732,0.0016759946301436234,0.007418011237556736,0.014991414034739137,20,120,1.0
L15H25,query_change,final,distractor_target_mass,0.017296705297970522,0.0035542345032612077,0.01156448091690739,0.026846263247231644,20,120,1.0
L15H25,query_change,final,distractor_target_first,0.008038545212669609,0.00134300873981448,0.006155833291510741,0.012065143091604114,20,120,1.0
L15H25,query_change,final,distractor_target_last,0.005372489494038745,0.001346683877484893,0.0036091156847154102,0.008153707351690779,20,120,1.0
L15H25,query_change,final,relevant_source_mass,0.06265862742438913,0.012244383407889137,0.04694243147969246,0.0932465735822916,20,40,1.0
L15H25,query_change,final,relevant_source_first,0.024702363228425384,0.008819798308836953,0.006134648574516177,0.04096775967627764,20,40,1.0
L15H25,query_change,final,relevant_source_last,0.03223069766536355,0.008176556236206719,0.021409232635051012,0.0487411692738533,20,40,1.0
L15H25,query_change,final,relevant_target_mass,0.0340746283531189,0.00846414679085116,0.023639819584786892,0.05096269305795431,20,40,1.0
L15H25,query_change,final,relevant_target_first,0.015744373947381974,0.004742117129191259,0.007965459022670984,0.027734155301004648,20,40,1.0
L15H25,query_change,final,relevant_target_last,0.009173488680971786,0.002321693695081801,0.005224666208960116,0.014362438581883907,20,40,1.0
L15H29,query_change,earlier,self,0.021961857860958174,0.002673062893424664,0.017704051243177112,0.026635761361551255,20,2110,1.0
L15H29,query_change,earlier,previous,0.013556682394158217,0.0013679895746485336,0.011890351984220615,0.018006395520334242,20,2110,1.0
L15H29,query_change,earlier,distractor_target_mass,0.023098170502540958,0.004027703803147131,0.01600345160168047,0.029869745413802943,20,4458,1.0
L15H29,query_change,earlier,distractor_target_first,0.004023054831846199,0.0012432950095617613,0.0022393859418377866,0.006530547610067592,20,4458,1.0
L15H29,query_change,earlier,distractor_target_last,0.011567747680354911,0.0031153338805786604,0.008316663590806022,0.021661033547489852,20,4458,1.0
L15H29,query_change,earlier,distractor_source_mass,0.024551196755579943,0.004083440142174782,0.017242363959503768,0.031754473216929716,20,3692,1.0
L15H29,query_change,earlier,distractor_source_first,0.006334189439486324,0.0011434908352743053,0.0033373798969196945,0.008094627571572635,20,3692,1.0
L15H29,query_change,earlier,distractor_source_last,0.01438941884263703,0.0024000993833604746,0.010920523039949535,0.019888966383545526,20,3692,1.0
L15H29,query_change,earlier,relevant_target_mass,0.02233591538108985,0.005392440774718316,0.0129781660763824,0.03317738907885384,20,1204,1.0
L15H29,query_change,earlier,relevant_target_first,0.004060332741731436,0.0017175237230274468,0.0021269157301064515,0.007507640828165071,20,1204,1.0
L15H29,query_change,earlier,relevant_target_last,0.00920882417334786,0.0031458636316172733,0.004690029831996573,0.016582973265281784,20,1204,1.0
L15H29,query_change,earlier,relevant_source_mass,0.013557528262956742,0.003129107162013173,0.009094298187769613,0.023920217447954674,20,944,1.0
L15H29,query_change,earlier,relevant_source_first,0.0029804577452259276,0.0008290518367131076,0.0016358573878581713,0.004491804704151075,20,944,1.0
L15H29,query_change,earlier,relevant_source_last,0.009625070953418283,0.002696654207500182,0.006573017955815885,0.01942841292095735,20,944,1.0
L15H29,query_change,final,self,0.00430295720580034,0.0005125059170051368,0.0031846603378653526,0.005058915005065501,20,40,1.0
L15H29,query_change,final,previous,0.00011722953622665955,2.065636120514133e-05,8.283885472337715e-05,0.00015951714158290997,20,40,1.0
L15H29,query_change,final,distractor_source_mass,0.004882704291473298,0.0011523017328853276,0.0027631011907942593,0.0067624159855768085,20,120,1.0
L15H29,query_change,final,distractor_source_first,0.001716686576643648,0.0004400777467069623,0.0010495098928610485,0.00269195240495416,20,120,1.0
L15H29,query_change,final,distractor_source_last,0.002697822375315203,0.0007307042717855151,0.0015830654932263617,0.0040218666739140945,20,120,1.0
L15H29,query_change,final,distractor_target_mass,0.0022913288659765383,0.000404930691824443,0.0014932557144978393,0.002970311092212796,20,120,1.0
L15H29,query_change,final,distractor_target_first,0.0007200013050654283,0.00018078604575801755,0.0004008501346106641,0.0010750623769126832,20,120,1.0
L15H29,query_change,final,distractor_target_last,0.0008043285244639265,0.00017663189503536127,0.00045624324654151377,0.0011000791322051857,20,120,1.0
L15H29,query_change,final,relevant_source_mass,0.008251341001596302,0.001874854789848847,0.005204187938943505,0.01195217901840806,20,40,1.0
L15H29,query_change,final,relevant_source_first,0.0023670174996368587,0.0007913472672596907,0.0014890776947140694,0.003954464686103165,20,40,1.0
L15H29,query_change,final,relevant_source_last,0.0049423977790866045,0.0012354948998265117,0.0035200919955968857,0.009087636368349195,20,40,1.0
L15H29,query_change,final,relevant_target_mass,0.0031934672850184144,0.0008859751751407087,0.002011311531532556,0.0046070057433098555,20,40,1.0
L15H29,query_change,final,relevant_target_first,0.0008217358525143936,0.00030099028392334686,0.0004683710722019896,0.0014419302460737526,20,40,1.0
L15H29,query_change,final,relevant_target_last,0.00112203459138982,0.00048140837375430003,0.0005658845766447484,0.002438114257529378,20,40,1.0
L16H4,query_change,earlier,self,0.011373991099113762,0.001071386939100024,0.00926285902931812,0.013127350077768057,20,2110,1.0
L16H4,query_change,earlier,previous,0.009130457365884668,0.0017476543339583516,0.0062302440503656355,0.013268681393277134,20,2110,1.0
L16H4,query_change,earlier,distractor_target_mass,0.011805309937323977,0.002081798670646601,0.008352715473421672,0.01606841359553381,20,4458,1.0
L16H4,query_change,earlier,distractor_target_first,0.0025342999529604244,0.0006988102772938508,0.0016781101963780592,0.004679457240052801,20,4458,1.0
L16H4,query_change,earlier,distractor_target_last,0.006535515855343549,0.0015407655373455519,0.004627806294759961,0.011803470277451803,20,4458,1.0
L16H4,query_change,earlier,distractor_source_mass,0.00926687619749618,0.0020089602272385003,0.006013356630755879,0.01347486238303167,20,3692,1.0
L16H4,query_change,earlier,distractor_source_first,0.0026830691843424273,0.0005929136939866728,0.0016678163194044603,0.0036508381226667552,20,3692,1.0
L16H4,query_change,earlier,distractor_source_last,0.005764087991076362,0.0011586838816446709,0.003625289305855404,0.007572923805087208,20,3692,1.0
L16H4,query_change,earlier,relevant_target_mass,0.010134316229519916,0.0025824892047839306,0.005599422318365185,0.015188789518505106,20,1204,1.0
L16H4,query_change,earlier,relevant_target_first,0.0026502682056777976,0.0007621653558972056,0.0015353437602243503,0.004695953433646967,20,1204,1.0
L16H4,query_change,earlier,relevant_target_last,0.004746103086500744,0.0015952780573884188,0.0026819118377921594,0.007945166124829546,20,1204,1.0
L16H4,query_change,earlier,relevant_source_mass,0.023350756733097337,0.007815719105511819,0.013880565801531354,0.04139210047129461,20,944,1.0
L16H4,query_change,earlier,relevant_source_first,0.0051015441729351085,0.0021186271370991,0.002155189159289559,0.01083482443849789,20,944,1.0
L16H4,query_change,earlier,relevant_source_last,0.0171028188869107,0.006868743789532614,0.009499445579867639,0.034637402808268394,20,944,1.0
L16H4,query_change,final,self,0.07970381984487176,0.017101299830579647,0.048443498089909554,0.12159338220953941,20,40,1.0
L16H4,query_change,final,previous,0.0001329354061454069,5.747549435214141e-05,3.9962216760613956e-05,0.0002517233951948583,20,40,1.0
L16H4,query_change,final,distractor_source_mass,0.0074588250866327145,0.0035367174735599916,0.0018255347343559454,0.014587556982102493,20,120,1.0
L16H4,query_change,final,distractor_source_first,0.002511600045333277,0.0018629050860153817,0.0007551791040896205,0.007523150566460875,20,120,1.0
L16H4,query_change,final,distractor_source_last,0.004398297712471806,0.001759329201364206,0.0009996194021368865,0.007212912751128897,20,120,1.0
L16H4,query_change,final,distractor_target_mass,0.013432137925944216,0.005765877986184136,0.005153635400347412,0.02592808671761304,20,120,1.0
L16H4,query_change,final,distractor_target_first,0.002420066321398432,0.0008516981374098237,0.0012711912386293989,0.004715707900080209,20,120,1.0
L16H4,query_change,final,distractor_target_last,0.00814446980033002,0.004665794197439114,0.0021477211945845434,0.02037561691152708,20,120,1.0
L16H4,query_change,final,relevant_source_mass,0.16157748512923717,0.0355421711728122,0.10837756097316742,0.22994108498096466,20,40,1.0
L16H4,query_change,final,relevant_source_first,0.022800696000922473,0.007727342454141628,0.006602211622521281,0.037091800943017006,20,40,1.0
L16H4,query_change,final,relevant_source_last,0.13274053502827882,0.03860523494914045,0.07786277681589127,0.20007117837667465,20,40,1.0
L16H4,query_change,final,relevant_target_mass,0.008976830958272331,0.004924600588483826,0.0020968408207409084,0.018328816164284945,20,40,1.0
L16H4,query_change,final,relevant_target_first,0.0031333564926171674,0.001725977871555656,0.0006395838281605393,0.0062394049018621445,20,40,1.0
L16H4,query_change,final,relevant_target_last,0.003954356197209563,0.002890173709556076,0.0003695516788866371,0.012751830508932471,20,40,1.0
L16H24,query_change,earlier,self,0.0191144563215803,0.002242864192772683,0.014635620242687782,0.024545574919169734,20,2110,1.0
L16H24,query_change,earlier,previous,0.011377670481764088,0.0014577110654509582,0.008275471916325236,0.013386793116806074,20,2110,1.0
L16H24,query_change,earlier,distractor_target_mass,0.04284813581868901,0.007645277412107811,0.029327026823253076,0.05934046986855673,20,4458,1.0
L16H24,query_change,earlier,distractor_target_first,0.011745737772386407,0.0041526931650310095,0.0052378686025433665,0.02565150033195219,20,4458,1.0
L16H24,query_change,earlier,distractor_target_last,0.022610172282483097,0.005118116438888073,0.015838329815300253,0.036157172390664565,20,4458,1.0
L16H24,query_change,earlier,distractor_source_mass,0.018659707564786916,0.004480540175952602,0.011431096767103483,0.029673841482431296,20,3692,1.0
L16H24,query_change,earlier,distractor_source_first,0.007147569716265465,0.0024715931752977874,0.004165621725364923,0.01441991306256884,20,3692,1.0
L16H24,query_change,earlier,distractor_source_last,0.009774899256906144,0.0021575965949483878,0.00662595399986098,0.016414473324280306,20,3692,1.0
L16H24,query_change,earlier,relevant_target_mass,0.02486994161142896,0.006612185591443615,0.013499484711439547,0.03995192333189934,20,1204,1.0
L16H24,query_change,earlier,relevant_target_first,0.008778382375368491,0.002885901270066097,0.003305768843195741,0.013444053398224673,20,1204,1.0
L16H24,query_change,earlier,relevant_target_last,0.011068290455991189,0.004858732300113133,0.004418197339294817,0.02057633578125018,20,1204,1.0
L16H24,query_change,earlier,relevant_source_mass,0.057776541014941965,0.013221717597538681,0.033260773221910414,0.07948813119235085,20,944,1.0
L16H24,query_change,earlier,relevant_source_first,0.021145212723707178,0.00785980040551238,0.005384146367759968,0.035561294129128444,20,944,1.0
L16H24,query_change,earlier,relevant_source_last,0.031010972589361557,0.007383489472546114,0.018937845274922437,0.04563305341612755,20,944,1.0
L16H24,query_change,final,self,0.03911903849802911,0.015083643002663119,0.01934739015996456,0.07988478057086468,20,40,1.0
L16H24,query_change,final,previous,0.00036791159291169604,0.00013264718010744757,0.0001532813985249959,0.0005788160196971148,20,40,1.0
L16H24,query_change,final,distractor_source_mass,0.005016413169058372,0.004313180946051202,0.0006467350954153517,0.018668551070732065,20,120,1.0
L16H24,query_change,final,distractor_source_first,0.0026474370079114353,0.003534093175676678,0.0002848586760251237,0.015850792230291216,20,120,1.0
