id,direction,family,effect,order_delta
G1:I1:whole,noise,72,3.4930419921875,5.156494140625
G1:I1:whole,noise,76,4.936767578125,4.7548828125
G1:I1:whole,noise,78,7.861572265625,7.7236328125
G1:I1:whole,noise,80,5.940887451171875,8.83892822265625
G1:I1:whole,noise,82,3.77581787109375,7.4930419921875
G1:I1:whole,noise,84,7.946022033691406,8.155136108398438
G1:I1:whole,noise,86,3.41888427734375,8.8497314453125
G1:I1:whole,noise,88,5.634185791015625,8.90814208984375
G1:I1:whole,noise,90,5.177677154541016,11.193000793457031
G1:I1:whole,noise,92,4.5457763671875,5.131103515625
G1:I1:whole,noise,94,7.905975341796875,9.86773681640625
