id,direction,stratum,value,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,descriptive_ci_low,descriptive_ci_high
G2:L15H3:change,noise,prefix_length,0,87,0.0021143768025540756,0.013561425537898623,0.0020017623901367188,-0.06290435791015625,0.0428924560546875,0.6206896551724138,0.0,False,below_rule,-0.0017377364909511872,0.0059258092751448155
G2:L15H3:change,restore,prefix_length,0,87,0.003915764819616559,0.01489972520148617,0.003662109375,-0.0493927001953125,0.0698089599609375,0.5862068965517241,0.0,False,below_rule,-0.0001391646505772382,0.008040650137539566
G2:L15H3:conditional,noise,prefix_length,0,87,-0.10681284296101537,0.11701166903835604,-0.09142208099365234,-0.491668701171875,0.12918055057525635,0.8620689655172413,0.47126436781609193,True,coherent,-0.13063087278398972,-0.08436740407313424
G2:L15H3:conditional,restore,prefix_length,0,87,-0.08659375947097252,0.09766638964072041,-0.08056640625,-0.34326171875,0.08511161804199219,0.8620689655172413,0.39080459770114945,False,below_rule,-0.10438478527397946,-0.06941774001066715
G2:L16H1:change,noise,prefix_length,0,87,-0.07188982114024546,0.09731092261171889,-0.05877685546875,-0.38812255859375,0.162353515625,0.7931034482758621,0.3563218390804598,False,below_rule,-0.09366043710160529,-0.05057374763077704
G2:L16H1:change,restore,prefix_length,0,87,-0.07489094240912075,0.09967562247966898,-0.05217552185058594,-0.9805908203125,0.2641754150390625,0.7931034482758621,0.3563218390804598,False,below_rule,-0.1076621184403869,-0.04699543002008022
G2:L16H1:conditional,noise,prefix_length,0,87,0.8075364170403316,0.8128801255390562,0.6725006103515625,-0.12856948375701904,2.196044921875,0.9770114942528736,1.0,True,coherent,0.7106191888622854,0.9062248526290915
G2:L16H1:conditional,restore,prefix_length,0,87,0.7825407269357265,0.790594912123406,0.748321533203125,-0.31024169921875,2.1189727783203125,0.9770114942528736,0.9770114942528736,True,coherent,0.6792474374003794,0.8863240683215788
G2:L16H21:change,noise,prefix_length,0,87,-0.03258936569608491,0.09398143729944339,-0.03337860107421875,-0.520843505859375,0.35356903076171875,0.632183908045977,0.3333333333333333,False,below_rule,-0.06028233167083784,-0.0055920810877592205
G2:L16H21:change,restore,prefix_length,0,87,-0.06756571791637903,0.13322444619803592,-0.033702850341796875,-1.28564453125,0.3182373046875,0.6436781609195402,0.367816091954023,True,heterogeneous,-0.11854698555222873,-0.02436115070321104
G2:L16H21:conditional,noise,prefix_length,0,87,0.9059420275962216,0.9059420275962216,0.8189668655395508,0.043212890625,2.746337890625,1.0,0.9885057471264368,True,coherent,0.7918849433975659,1.0256002538163087
G2:L16H21:conditional,restore,prefix_length,0,87,1.0056499201675941,1.006978662534692,0.9036543369293213,-0.05780029296875,3.611968994140625,0.9885057471264368,0.9770114942528736,True,coherent,0.8686890667882459,1.1540465963297875
G2:L16H31:change,noise,prefix_length,0,87,0.014793882424803987,0.02430860064495569,0.010833740234375,-0.09356689453125,0.12017822265625,0.7126436781609196,0.022988505747126436,False,below_rule,0.00855448612536507,0.021167947711615728
G2:L16H31:change,restore,prefix_length,0,87,0.018194308226135956,0.02483203493315598,0.015716552734375,-0.085479736328125,0.14505767822265625,0.8045977011494253,0.022988505747126436,False,below_rule,0.012274384909662707,0.024434282724884734
G2:L16H31:conditional,noise,prefix_length,0,87,-0.1755320244822009,0.1766421260504887,-0.1463775634765625,-0.5068359375,0.03724205493927002,0.9770114942528736,0.7126436781609196,True,coherent,-0.19937961310490795,-0.1524412302450202
G2:L16H31:conditional,restore,prefix_length,0,87,-0.17021389117186098,0.17110626724944716,-0.15332603454589844,-0.550537109375,0.0263671875,0.9770114942528736,0.7011494252873564,True,coherent,-0.19363232700304053,-0.14777508384879978
G2:L17H24:change,noise,prefix_length,0,87,-0.020563091354808587,0.04497030274621371,-0.0206298828125,-0.1544189453125,0.180511474609375,0.7241379310344828,0.13793103448275862,False,below_rule,-0.032504995252894256,-0.008054910206246655
G2:L17H24:change,restore,prefix_length,0,87,-0.02342189043417744,0.04979781446785762,-0.026092529296875,-0.233612060546875,0.223388671875,0.7701149425287356,0.11494252873563218,False,below_rule,-0.03705298818390945,-0.009307422172064069
G2:L17H24:conditional,noise,prefix_length,0,87,0.42137645441910315,0.42137645441910315,0.38720703125,0.116668701171875,1.1585693359375,1.0,1.0,True,coherent,0.38125827792047084,0.46336486623890094
G2:L17H24:conditional,restore,prefix_length,0,87,0.4213262536059851,0.4213262536059851,0.3822021484375,0.08648681640625,1.01751708984375,1.0,0.9885057471264368,True,coherent,0.38286609553742684,0.4616305373180871
G2:L18H19:change,noise,prefix_length,0,87,-0.06732513575718321,0.2551973975937942,-0.0437164306640625,-0.7404632568359375,0.7983245849609375,0.5862068965517241,0.7701149425287356,True,heterogeneous,-0.13190922757674906,-0.0020606079320798325
G2:L18H19:change,restore,prefix_length,0,87,-0.0920561154683431,0.26015943220292015,-0.0933837890625,-1.2621526718139648,0.7051239013671875,0.6781609195402298,0.7816091954022989,True,heterogeneous,-0.1628978826533789,-0.02375713079825215
G2:L18H19:conditional,noise,prefix_length,0,87,3.065634860389534,3.065634860389534,2.97686767578125,1.0690803527832031,5.727813720703125,1.0,1.0,True,coherent,2.883721896423691,3.249545549558497
G2:L18H19:conditional,restore,prefix_length,0,87,3.191050370534261,3.191050370534261,3.0965576171875,1.3055305480957031,6.120361328125,1.0,1.0,True,coherent,2.9969143642776315,3.390572334706098
G2:L19H16:change,noise,prefix_length,0,87,-0.05520961887535007,0.09243664933347154,-0.028564453125,-0.65240478515625,0.2618408203125,0.6781609195402298,0.3448275862068966,False,below_rule,-0.08188120287725295,-0.030131475062205877
G2:L19H16:change,restore,prefix_length,0,87,-0.07301781643396137,0.11882163190293586,-0.0462799072265625,-0.55419921875,0.22922992706298828,0.6436781609195402,0.4367816091954023,True,heterogeneous,-0.10530332189866866,-0.04210442153886818
G2:L19H16:conditional,noise,prefix_length,0,87,-0.8934943963741434,0.8934943963741434,-0.84344482421875,-2.5779075622558594,-0.1263427734375,1.0,1.0,True,coherent,-0.9929525078028099,-0.7979943006203093
G2:L19H16:conditional,restore,prefix_length,0,87,-0.9104175512818085,0.9104175512818085,-0.8656005859375,-2.3427734375,-0.087646484375,1.0,0.9770114942528736,True,coherent,-1.0023507068897115,-0.8216274828746403
G2:L20H7:change,noise,prefix_length,0,87,0.05950381426975645,0.1256351868311564,0.04095458984375,-0.337432861328125,0.6135940551757812,0.6436781609195402,0.45977011494252873,True,heterogeneous,0.02561437785625458,0.09466931148507125
G2:L20H7:change,restore,prefix_length,0,87,0.020474968285396182,0.10043508431007123,0.011928558349609375,-0.364471435546875,0.41064453125,0.5517241379310345,0.41379310344827586,True,heterogeneous,-0.007564251176242171,0.04911757289678201
G2:L20H7:conditional,noise,prefix_length,0,87,0.03263794827735287,0.32470987171962346,-0.0672607421875,-1.1265640258789062,1.42828369140625,0.3793103448275862,0.7586206896551724,True,heterogeneous,-0.0603295200172512,0.1296816540518026
G2:L20H7:conditional,restore,prefix_length,0,87,0.1011025193093837,0.3207228457790682,-0.0111083984375,-0.5720577239990234,1.69775390625,0.4482758620689655,0.735632183908046,True,heterogeneous,0.009604101071412536,0.19840914134321516
G2:L22H5:change,noise,prefix_length,0,87,0.10781084943091733,0.13651287007605892,0.0809326171875,-0.158203125,0.58251953125,0.7586206896551724,0.4942528735632184,True,coherent,0.07729774507982978,0.13955247415893376
G2:L22H5:change,restore,prefix_length,0,87,0.10922960303295617,0.13972784458905801,0.06921195983886719,-0.2369537353515625,0.472564697265625,0.7241379310344828,0.5057471264367817,True,coherent,0.07646066566993451,0.14177176157633462
G2:L22H5:conditional,noise,prefix_length,0,87,1.1122607869663457,1.1122607869663457,1.0546112060546875,0.361572265625,2.4217529296875,1.0,1.0,True,coherent,1.02614854447458,1.201065421618264
G2:L22H5:conditional,restore,prefix_length,0,87,1.1389309345990761,1.1389309345990761,1.066650390625,0.4517822265625,2.270751953125,1.0,1.0,True,coherent,1.054501959373211,1.2260510041795927
G2:L23H15:change,noise,prefix_length,0,87,0.014369872794754204,0.10852140256728249,0.029091835021972656,-0.33441925048828125,0.4775390625,0.5747126436781609,0.3793103448275862,True,heterogeneous,-0.016188471241929066,0.045941659260070156
G2:L23H15:change,restore,prefix_length,0,87,0.023946863481368142,0.1133722902714521,0.04583740234375,-0.4541778564453125,0.4301300048828125,0.632183908045977,0.39080459770114945,True,heterogeneous,-0.00673131661853571,0.054250492309701796
G2:L23H15:conditional,noise,prefix_length,0,87,-0.9529218221532887,0.9529218221532887,-0.8918190002441406,-3.398651123046875,-0.1258087158203125,1.0,1.0,True,coherent,-1.0676429847533675,-0.8469301722515591
G2:L23H15:conditional,restore,prefix_length,0,87,-0.9234881044804365,0.9234881044804365,-0.8054656982421875,-2.912149429321289,-0.305908203125,1.0,1.0,True,coherent,-1.02410830567623,-0.8307476242383321
G2:L26H23:change,noise,prefix_length,0,87,0.0009953222055544798,0.03118598461151123,0.0010986328125,-0.200927734375,0.214202880859375,0.5402298850574713,0.06896551724137931,False,below_rule,-0.009532700633180551,0.011885348681745855
G2:L26H23:change,restore,prefix_length,0,87,-0.006827916222057123,0.03448534285885164,-0.0002593994140625,-0.218231201171875,0.10488510131835938,0.5057471264367817,0.06896551724137931,False,below_rule,-0.01835814591111808,0.003894915320407384
G2:L26H23:conditional,noise,prefix_length,0,87,-0.3741219715140332,0.3834066815759944,-0.22845458984375,-1.92010498046875,0.2844390869140625,0.9540229885057471,0.7701149425287356,True,coherent,-0.4642530266238355,-0.2915294240946058
G2:L26H23:conditional,restore,prefix_length,0,87,-0.3606265988843194,0.36361135833564845,-0.24173784255981445,-1.884735107421875,0.1132354736328125,0.9770114942528736,0.7586206896551724,True,coherent,-0.4479702909787496,-0.28048996158029843
G2:L6H24:change,noise,prefix_length,0,87,-0.005488125757239331,0.05043611444275955,-0.016102313995361328,-0.13623046875,0.2394496202468872,0.6091954022988506,0.09195402298850575,False,below_rule,-0.019366594566695993,0.00898922257039736
G2:L6H24:change,restore,prefix_length,0,87,-0.011190439092701879,0.0618213702892435,-0.0019073486328125,-0.21424102783203125,0.260009765625,0.5287356321839081,0.19540229885057472,False,below_rule,-0.027787878938104915,0.005637131956802015
G2:L6H24:conditional,noise,prefix_length,0,87,0.10274221842316375,0.24186486074294167,0.103118896484375,-0.7868423461914062,1.0479736328125,0.6436781609195402,0.7126436781609196,True,heterogeneous,0.03728507955869039,0.17035178946352547
G2:L6H24:conditional,restore,prefix_length,0,87,0.10628425663915174,0.2238047314786363,0.094207763671875,-0.706787109375,1.21063232421875,0.6666666666666666,0.6666666666666666,True,heterogeneous,0.04637109520791591,0.1697790237678877
G2:L8H15:change,noise,prefix_length,0,87,0.004750203812259367,0.04529073457608278,0.0074462890625,-0.16461944580078125,0.1312255859375,0.5517241379310345,0.09195402298850575,False,below_rule,-0.007723470289131691,0.0168212017793765
G2:L8H15:change,restore,prefix_length,0,87,0.014419972211465069,0.051375509678632365,0.00494384765625,-0.15932655334472656,0.1758441925048828,0.5402298850574713,0.14942528735632185,False,below_rule,0.00018852277733813778,0.028945672100987925
G2:L8H15:conditional,noise,prefix_length,0,87,0.3054878752807091,0.3728493095814497,0.2799072265625,-0.42375946044921875,1.4639892578125,0.8045977011494253,0.8045977011494253,True,coherent,0.23068878314960964,0.3823186011149965
G2:L8H15:conditional,restore,prefix_length,0,87,0.31163923767791396,0.3388548445427555,0.2915687561035156,-0.4156646728515625,0.92840576171875,0.9195402298850575,0.8275862068965517,True,coherent,0.25437199192485593,0.368556573473174
G2group:negative:change,noise,prefix_length,0,87,-0.14644115683676182,0.22886769113869504,-0.10527801513671875,-0.9467759132385254,0.7694244384765625,0.6896551724137931,0.6781609195402298,True,heterogeneous,-0.20349007677072767,-0.08927965958913167
G2group:negative:change,restore,prefix_length,0,87,-0.14535811851764546,0.23464494464041172,-0.07150077819824219,-1.0072784423828125,0.5635528564453125,0.6436781609195402,0.632183908045977,True,heterogeneous,-0.20583422403225954,-0.08705247407672058
G2group:negative:intact,noise,prefix_length,0,87,-2.2174324605656768,2.2174324605656768,-1.92474365234375,-5.9022536277771,-0.364715576171875,1.0,1.0,True,coherent,-2.462649137124248,-1.984250915187529
G2group:negative:intact,restore,prefix_length,0,87,-2.146730291432348,2.146730291432348,-1.9119873046875,-6.127685546875,-0.539794921875,1.0,1.0,True,coherent,-2.376574440112059,-1.9293264432885182
G2group:negative:weakened,noise,prefix_length,0,87,-2.3638736174024384,2.3638736174024384,-2.10498046875,-6.849029541015625,-0.3745269775390625,1.0,1.0,True,coherent,-2.6294411599978633,-2.1123323650538244
G2group:negative:weakened,restore,prefix_length,0,87,-2.292088409949993,2.292088409949993,-2.06103515625,-6.230127334594727,-0.470947265625,1.0,1.0,True,coherent,-2.5381320862934507,-2.0574824960752465
G2group:positive:change,noise,prefix_length,0,87,-0.19181896489242029,0.3467419873708966,-0.2007770538330078,-1.42724609375,0.9681015014648438,0.7126436781609196,0.8390804597701149,True,coherent,-0.27701079256233124,-0.10858384936020293
G2group:positive:change,restore,prefix_length,0,87,-0.28659236294099655,0.4060759599181427,-0.226470947265625,-3.173187255859375,0.9156494140625,0.7471264367816092,0.8275862068965517,True,coherent,-0.40091926887117585,-0.18348054091135663
G2group:positive:intact,noise,prefix_length,0,87,5.438389717847452,5.438389717847452,5.224369049072266,2.379772186279297,9.2635498046875,1.0,1.0,True,coherent,5.123678142722996,5.760500672082791
G2group:positive:intact,restore,prefix_length,0,87,5.61652076107332,5.61652076107332,5.4753265380859375,2.53326416015625,11.63201904296875,1.0,1.0,True,coherent,5.273509823042771,5.974256530849413
G2group:positive:weakened,noise,prefix_length,0,87,5.246570752955031,5.246570752955031,5.172604560852051,2.017608642578125,9.009124755859375,1.0,1.0,True,coherent,4.939344878374845,5.562812087727689
G2group:positive:weakened,restore,prefix_length,0,87,5.329928398132324,5.329928398132324,5.19415283203125,2.434356689453125,12.2928466796875,1.0,1.0,True,coherent,4.997406721389157,5.675389904537419
G2group:reference1:change,noise,prefix_length,0,87,-0.020967969949218047,0.037212397860384536,-0.020263671875,-0.138916015625,0.082244873046875,0.7011494252873564,0.022988505747126436,False,below_rule,-0.029772164835326975,-0.012315271777668222
G2group:reference1:change,restore,prefix_length,0,87,-0.023180632755674165,0.045772322292985584,-0.016727447509765625,-0.356719970703125,0.156524658203125,0.6551724137931034,0.11494252873563218,False,below_rule,-0.037273700757958425,-0.009986793857881407
